atk,def,format,hp,percentage,pokemon,pokemon_rank,rank,rule,season,slug,spa,spd,spe
0,32,single,32,3.4,拖拖蚓,98,7,M-B,M-3,orthworm,0,0,0
0,25,single,31,2.0,拖拖蚓,98,8,M-B,M-3,orthworm,0,10,0
0,0,single,32,1.9,拖拖蚓,98,9,M-B,M-3,orthworm,0,32,0
0,5,single,32,1.6,拖拖蚓,98,10,M-B,M-3,orthworm,0,29,0
0,32,single,32,28.9,霸王花,99,1,M-B,M-3,vileplume,0,2,0
0,31,single,31,28.0,霸王花,99,2,M-B,M-3,vileplume,0,4,0
0,32,single,31,6.0,霸王花,99,3,M-B,M-3,vileplume,0,3,0
0,32,single,32,4.5,霸王花,99,4,M-B,M-3,vileplume,2,0,0
0,2,single,32,2.6,霸王花,99,5,M-B,M-3,vileplume,0,32,0
0,32,single,32,1.8,霸王花,99,6,M-B,M-3,vileplume,0,0,2
0,32,single,32,1.6,霸王花,99,7,M-B,M-3,vileplume,0,0,0
0,32,single,2,1.4,霸王花,99,8,M-B,M-3,vileplume,0,32,0
0,0,single,32,0.9,霸王花,99,9,M-B,M-3,vileplume,32,2,0
0,32,single,32,0.8,霸王花,99,10,M-B,M-3,vileplume,0,1,0
32,2,single,32,21.9,修建老匠,100,1,M-B,M-3,conkeldurr,0,0,0
32,0,single,32,13.2,修建老匠,100,2,M-B,M-3,conkeldurr,0,2,0
32,1,single,1,5.6,修建老匠,100,3,M-B,M-3,conkeldurr,0,32,0
32,32,single,2,4.5,修建老匠,100,4,M-B,M-3,conkeldurr,0,0,0
32,0,single,2,4.3,修建老匠,100,5,M-B,M-3,conkeldurr,0,32,0
32,0,single,2,3.4,修建老匠,100,6,M-B,M-3,conkeldurr,0,0,32
32,0,single,32,3.0,修建老匠,100,7,M-B,M-3,conkeldurr,0,0,2
32,2,single,21,2.5,修建老匠,100,8,M-B,M-3,conkeldurr,0,11,0
32,2,single,0,1.9,修建老匠,100,9,M-B,M-3,conkeldurr,0,32,0
32,3,single,31,1.8,修建老匠,100,10,M-B,M-3,conkeldurr,0,0,0
0,32,single,32,46.1,水伊布,101,1,M-B,M-3,vaporeon,0,2,0
0,32,single,32,5.7,水伊布,101,2,M-B,M-3,vaporeon,2,0,0
0,30,single,32,4.7,水伊布,101,3,M-B,M-3,vaporeon,0,4,0
0,32,single,32,4.6,水伊布,101,4,M-B,M-3,vaporeon,0,0,2
0,2,single,32,3.8,水伊布,101,5,M-B,M-3,vaporeon,0,32,0
0,32,single,2,2.2,水伊布,101,6,M-B,M-3,vaporeon,0,32,0
0,32,single,32,2.1,水伊布,101,7,M-B,M-3,vaporeon,0,0,0
0,30,single,22,0.9,水伊布,101,8,M-B,M-3,vaporeon,0,1,13
0,20,single,32,0.8,水伊布,101,9,M-B,M-3,vaporeon,0,14,0
0,32,single,20,0.7,水伊布,101,10,M-B,M-3,vaporeon,0,14,0
32,0,single,2,37.0,海豚侠,102,1,M-B,M-3,palafin,0,0,32
32,0,single,32,19.0,海豚侠,102,2,M-B,M-3,palafin,0,0,2
32,2,single,0,5.3,海豚侠,102,3,M-B,M-3,palafin,0,0,32
32,0,single,0,3.7,海豚侠,102,4,M-B,M-3,palafin,0,0,32
32,0,single,0,3.5,海豚侠,102,5,M-B,M-3,palafin,0,2,32
32,2,single,32,3.5,海豚侠,102,6,M-B,M-3,palafin,0,0,0
32,0,single,3,2.5,海豚侠,102,7,M-B,M-3,palafin,0,0,31
32,0,single,16,2.3,海豚侠,102,8,M-B,M-3,palafin,0,0,18
32,0,single,32,1.9,海豚侠,102,9,M-B,M-3,palafin,0,2,0
32,1,single,0,1.3,海豚侠,102,10,M-B,M-3,palafin,0,1,32
0,0,single,2,51.7,光电伞蜥,103,1,M-B,M-3,heliolisk,32,0,32
0,0,single,0,7.9,光电伞蜥,103,2,M-B,M-3,heliolisk,32,2,32
0,2,single,0,6.8,光电伞蜥,103,3,M-B,M-3,heliolisk,32,0,32
0,0,single,1,2.8,光电伞蜥,103,4,M-B,M-3,heliolisk,32,1,32
2,0,single,0,2.6,光电伞蜥,103,5,M-B,M-3,heliolisk,32,0,32
0,0,single,32,1.7,光电伞蜥,103,6,M-B,M-3,heliolisk,2,0,32
0,1,single,1,1.1,光电伞蜥,103,7,M-B,M-3,heliolisk,32,0,32
0,0,single,4,1.1,光电伞蜥,103,8,M-B,M-3,heliolisk,30,0,32
0,0,single,8,1.0,光电伞蜥,103,9,M-B,M-3,heliolisk,32,0,26
0,0,single,2,1.0,光电伞蜥,103,10,M-B,M-3,heliolisk,32,3,29
32,0,single,2,37.1,幽尾玄鱼（雌性）,104,1,M-B,M-3,basculegion-female,0,0,32
0,0,single,2,11.6,幽尾玄鱼（雌性）,104,2,M-B,M-3,basculegion-female,32,0,32
32,2,single,0,6.7,幽尾玄鱼（雌性）,104,3,M-B,M-3,basculegion-female,0,0,32
0,2,single,0,4.2,幽尾玄鱼（雌性）,104,4,M-B,M-3,basculegion-female,32,0,32
32,0,single,0,2.7,幽尾玄鱼（雌性）,104,5,M-B,M-3,basculegion-female,0,2,32
0,0,single,0,2.5,幽尾玄鱼（雌性）,104,6,M-B,M-3,basculegion-female,32,2,32
32,0,single,0,2.4,幽尾玄鱼（雌性）,104,7,M-B,M-3,basculegion-female,0,0,32
2,0,single,0,1.9,幽尾玄鱼（雌性）,104,8,M-B,M-3,basculegion-female,32,0,32
32,1,single,0,1.7,幽尾玄鱼（雌性）,104,9,M-B,M-3,basculegion-female,0,1,32
0,32,single,2,1.5,幽尾玄鱼（雌性）,104,10,M-B,M-3,basculegion-female,32,0,0
32,0,single,2,18.7,巨锻匠,105,1,M-B,M-3,tinkaton,0,0,32
32,1,single,1,5.0,巨锻匠,105,2,M-B,M-3,tinkaton,0,0,32
32,2,single,32,4.8,巨锻匠,105,3,M-B,M-3,tinkaton,0,0,0
32,2,single,0,4.4,巨锻匠,105,4,M-B,M-3,tinkaton,0,0,32
32,0,single,0,3.8,巨锻匠,105,5,M-B,M-3,tinkaton,0,2,32
32,0,single,32,3.6,巨锻匠,105,6,M-B,M-3,tinkaton,0,0,2
32,0,single,32,2.5,巨锻匠,105,7,M-B,M-3,tinkaton,0,2,0
0,3,single,31,2.3,巨锻匠,105,8,M-B,M-3,tinkaton,0,0,32
2,0,single,32,2.1,巨锻匠,105,9,M-B,M-3,tinkaton,0,0,32
32,3,single,31,2.0,巨锻匠,105,10,M-B,M-3,tinkaton,0,0,0
0,0,single,32,15.6,大食花,106,1,M-B,M-3,victreebel,32,0,2
32,0,single,32,12.0,大食花,106,2,M-B,M-3,victreebel,0,0,2
2,0,single,32,9.5,大食花,106,3,M-B,M-3,victreebel,32,0,0
0,32,single,32,7.8,大食花,106,4,M-B,M-3,victreebel,0,0,2
0,2,single,32,7.0,大食花,106,5,M-B,M-3,victreebel,32,0,0
32,2,single,32,5.6,大食花,106,6,M-B,M-3,victreebel,0,0,0
0,32,single,32,4.1,大食花,106,7,M-B,M-3,victreebel,0,2,0
0,32,single,32,2.6,大食花,106,8,M-B,M-3,victreebel,2,0,0
0,0,single,32,1.7,大食花,106,9,M-B,M-3,victreebel,32,2,0
32,0,single,32,1.6,大食花,106,10,M-B,M-3,victreebel,0,2,0
0,2,single,32,17.6,波士可多拉,107,1,M-B,M-3,aggron,0,32,0
0,32,single,32,12.6,波士可多拉,107,2,M-B,M-3,aggron,0,2,0
0,10,single,32,9.5,波士可多拉,107,3,M-B,M-3,aggron,0,24,0
32,0,single,32,8.3,波士可多拉,107,4,M-B,M-3,aggron,0,0,2
2,32,single,32,5.7,波士可多拉,107,5,M-B,M-3,aggron,0,0,0
32,2,single,32,3.9,波士可多拉,107,6,M-B,M-3,aggron,0,0,0
2,0,single,32,3.4,波士可多拉,107,7,M-B,M-3,aggron,0,32,0
0,32,single,32,3.3,波士可多拉,107,8,M-B,M-3,aggron,0,0,2
32,0,single,32,2.5,波士可多拉,107,9,M-B,M-3,aggron,0,2,0
32,32,single,2,2.4,波士可多拉,107,10,M-B,M-3,aggron,0,0,0
0,32,single,32,14.6,万针鱼,108,1,M-B,M-3,overqwil,0,2,0
32,0,single,2,6.8,万针鱼,108,2,M-B,M-3,overqwil,0,0,32
0,2,single,32,5.4,万针鱼,108,3,M-B,M-3,overqwil,0,32,0
0,32,single,32,3.5,万针鱼,108,4,M-B,M-3,overqwil,0,0,2
2,32,single,32,3.1,万针鱼,108,5,M-B,M-3,overqwil,0,0,0
0,3,single,31,2.3,万针鱼,108,6,M-B,M-3,overqwil,0,32,0
32,1,single,1,2.1,万针鱼,108,7,M-B,M-3,overqwil,0,0,32
0,32,single,31,2.1,万针鱼,108,8,M-B,M-3,overqwil,0,3,0
17,0,single,17,1.6,万针鱼,108,9,M-B,M-3,overqwil,0,0,32
32,2,single,0,1.6,万针鱼,108,10,M-B,M-3,overqwil,0,0,32
32,0,single,2,55.2,化石翼龙,109,1,M-B,M-3,aerodactyl,0,0,32
32,2,single,0,10.7,化石翼龙,109,2,M-B,M-3,aerodactyl,0,0,32
32,0,single,0,7.7,化石翼龙,109,3,M-B,M-3,aerodactyl,0,2,32
32,0,single,0,3.2,化石翼龙,109,4,M-B,M-3,aerodactyl,0,0,32
32,0,single,8,1.5,化石翼龙,109,5,M-B,M-3,aerodactyl,0,0,26
0,10,single,32,1.3,化石翼龙,109,6,M-B,M-3,aerodactyl,0,0,24
32,0,single,4,1.0,化石翼龙,109,7,M-B,M-3,aerodactyl,0,0,30
32,1,single,0,0.8,化石翼龙,109,8,M-B,M-3,aerodactyl,0,1,32
32,0,single,32,0.7,化石翼龙,109,9,M-B,M-3,aerodactyl,0,2,0
32,0,single,32,0.6,化石翼龙,109,10,M-B,M-3,aerodactyl,0,0,2
32,0,single,2,34.3,赫拉克罗斯,110,1,M-B,M-3,heracross,0,0,32
32,2,single,32,14.7,赫拉克罗斯,110,2,M-B,M-3,heracross,0,0,0
32,2,single,0,4.4,赫拉克罗斯,110,3,M-B,M-3,heracross,0,0,32
32,0,single,32,4.4,赫拉克罗斯,110,4,M-B,M-3,heracross,0,0,2
32,0,single,32,3.2,赫拉克罗斯,110,5,M-B,M-3,heracross,0,2,0
32,0,single,0,2.7,赫拉克罗斯,110,6,M-B,M-3,heracross,0,2,32
32,1,single,32,2.6,赫拉克罗斯,110,7,M-B,M-3,heracross,0,1,0
32,0,single,0,1.9,赫拉克罗斯,110,8,M-B,M-3,heracross,0,0,32
32,0,single,20,1.5,赫拉克罗斯,110,9,M-B,M-3,heracross,0,0,14
28,0,single,6,0.9,赫拉克罗斯,110,10,M-B,M-3,heracross,0,0,32
0,32,single,32,23.0,死神板,111,1,M-B,M-3,runerigus,0,2,0
0,2,single,32,18.3,死神板,111,2,M-B,M-3,runerigus,0,32,0
32,0,single,32,3.6,死神板,111,3,M-B,M-3,runerigus,0,2,0
2,32,single,32,3.5,死神板,111,4,M-B,M-3,runerigus,0,0,0
32,2,single,32,3.0,死神板,111,5,M-B,M-3,runerigus,0,0,0
0,3,single,31,2.2,死神板,111,6,M-B,M-3,runerigus,0,32,0
0,32,single,2,2.2,死神板,111,7,M-B,M-3,runerigus,0,32,0
2,0,single,32,2.0,死神板,111,8,M-B,M-3,runerigus,0,32,0
32,32,single,0,1.8,死神板,111,9,M-B,M-3,runerigus,0,2,0
0,32,single,31,1.8,死神板,111,10,M-B,M-3,runerigus,0,3,0
32,0,single,2,53.6,巨牙鲨,112,1,M-B,M-3,sharpedo,0,0,32
32,2,single,0,8.3,巨牙鲨,112,2,M-B,M-3,sharpedo,0,0,32
32,0,single,0,5.4,巨牙鲨,112,3,M-B,M-3,sharpedo,0,0,32
32,0,single,0,5.0,巨牙鲨,112,4,M-B,M-3,sharpedo,0,2,32
0,0,single,2,4.3,巨牙鲨,112,5,M-B,M-3,sharpedo,32,0,32
32,0,single,0,3.9,巨牙鲨,112,6,M-B,M-3,sharpedo,2,0,32
32,1,single,0,2.1,巨牙鲨,112,7,M-B,M-3,sharpedo,0,1,32
0,2,single,0,1.0,巨牙鲨,112,8,M-B,M-3,sharpedo,32,0,32
2,0,single,0,1.0,巨牙鲨,112,9,M-B,M-3,sharpedo,32,0,32
32,0,single,4,0.8,巨牙鲨,112,10,M-B,M-3,sharpedo,0,0,30
0,0,single,2,21.2,切割洛托姆,113,1,M-B,M-3,rotom-mow,32,0,32
0,2,single,32,5.4,切割洛托姆,113,2,M-B,M-3,rotom-mow,32,0,0
0,32,single,32,4.6,切割洛托姆,113,3,M-B,M-3,rotom-mow,2,0,0
0,32,single,32,4.3,切割洛托姆,113,4,M-B,M-3,rotom-mow,0,2,0
0,0,single,32,4.2,切割洛托姆,113,5,M-B,M-3,rotom-mow,32,0,2
0,0,single,32,3.8,切割洛托姆,113,6,M-B,M-3,rotom-mow,32,2,0
0,2,single,0,3.7,切割洛托姆,113,7,M-B,M-3,rotom-mow,32,0,32
0,0,single,0,3.2,切割洛托姆,113,8,M-B,M-3,rotom-mow,32,2,32
0,32,single,32,2.7,切割洛托姆,113,9,M-B,M-3,rotom-mow,0,0,2
0,1,single,32,2.0,切割洛托姆,113,10,M-B,M-3,rotom-mow,32,1,0
32,0,single,32,27.1,风速狗,114,1,M-B,M-3,arcanine,0,0,2
0,32,single,32,9.0,风速狗,114,2,M-B,M-3,arcanine,0,2,0
32,0,single,2,8.0,风速狗,114,3,M-B,M-3,arcanine,0,0,32
0,32,single,32,6.3,风速狗,114,4,M-B,M-3,arcanine,0,0,2
2,32,single,32,4.0,风速狗,114,5,M-B,M-3,arcanine,0,0,0
0,32,single,32,3.4,风速狗,114,6,M-B,M-3,arcanine,2,0,0
32,2,single,32,2.9,风速狗,114,7,M-B,M-3,arcanine,0,0,0
0,2,single,32,1.8,风速狗,114,8,M-B,M-3,arcanine,0,32,0
32,0,single,0,1.5,风速狗,114,9,M-B,M-3,arcanine,0,0,32
0,30,single,32,1.2,风速狗,114,10,M-B,M-3,arcanine,0,0,4
32,0,single,2,57.2,玛狃拉,115,1,M-B,M-3,weavile,0,0,32
32,2,single,0,14.3,玛狃拉,115,2,M-B,M-3,weavile,0,0,32
32,0,single,0,12.5,玛狃拉,115,3,M-B,M-3,weavile,0,2,32
32,0,single,0,4.7,玛狃拉,115,4,M-B,M-3,weavile,0,0,32
32,0,single,1,1.4,玛狃拉,115,5,M-B,M-3,weavile,0,0,32
32,0,single,0,0.8,玛狃拉,115,6,M-B,M-3,weavile,0,1,32
32,0,single,3,0.8,玛狃拉,115,7,M-B,M-3,weavile,0,0,31
32,1,single,0,0.7,玛狃拉,115,8,M-B,M-3,weavile,0,1,32
32,1,single,1,0.4,玛狃拉,115,9,M-B,M-3,weavile,0,0,32
32,3,single,0,0.4,玛狃拉,115,10,M-B,M-3,weavile,0,0,31
0,0,single,2,25.3,太阳伊布,116,1,M-B,M-3,espeon,32,0,32
0,1,single,1,7.3,太阳伊布,116,2,M-B,M-3,espeon,32,0,32
0,2,single,0,6.2,太阳伊布,116,3,M-B,M-3,espeon,32,0,32
0,0,single,0,5.8,太阳伊布,116,4,M-B,M-3,espeon,32,2,32
0,0,single,1,4.6,太阳伊布,116,5,M-B,M-3,espeon,32,1,32
0,2,single,32,2.8,太阳伊布,116,6,M-B,M-3,espeon,0,0,32
0,6,single,3,2.3,太阳伊布,116,7,M-B,M-3,espeon,32,0,25
0,2,single,32,2.2,太阳伊布,116,8,M-B,M-3,espeon,0,32,0
0,32,single,32,2.1,太阳伊布,116,9,M-B,M-3,espeon,0,2,0
0,0,single,0,1.9,太阳伊布,116,10,M-B,M-3,espeon,32,0,32
0,2,single,32,27.9,呆壳兽（伽勒尔）,117,1,M-B,M-3,slowbro-galar,32,0,0
0,0,single,32,18.0,呆壳兽（伽勒尔）,117,2,M-B,M-3,slowbro-galar,32,2,0
0,32,single,2,5.1,呆壳兽（伽勒尔）,117,3,M-B,M-3,slowbro-galar,32,0,0
32,0,single,2,3.2,呆壳兽（伽勒尔）,117,4,M-B,M-3,slowbro-galar,32,0,0
0,32,single,32,3.0,呆壳兽（伽勒尔）,117,5,M-B,M-3,slowbro-galar,0,2,0
0,0,single,2,2.8,呆壳兽（伽勒尔）,117,6,M-B,M-3,slowbro-galar,32,32,0
0,2,single,0,2.1,呆壳兽（伽勒尔）,117,7,M-B,M-3,slowbro-galar,32,32,0
0,1,single,32,1.7,呆壳兽（伽勒尔）,117,8,M-B,M-3,slowbro-galar,32,1,0
0,0,single,30,1.7,呆壳兽（伽勒尔）,117,9,M-B,M-3,slowbro-galar,32,4,0
0,32,single,0,1.7,呆壳兽（伽勒尔）,117,10,M-B,M-3,slowbro-galar,32,2,0
0,2,single,32,14.5,煤炭龟,118,1,M-B,M-3,torkoal,0,32,0
0,32,single,32,12.8,煤炭龟,118,2,M-B,M-3,torkoal,0,2,0
0,2,single,32,10.7,煤炭龟,118,3,M-B,M-3,torkoal,32,0,0
0,0,single,32,10.0,煤炭龟,118,4,M-B,M-3,torkoal,32,2,0
0,32,single,32,4.1,煤炭龟,118,5,M-B,M-3,torkoal,2,0,0
0,32,single,2,3.9,煤炭龟,118,6,M-B,M-3,torkoal,32,0,0
0,32,single,0,3.3,煤炭龟,118,7,M-B,M-3,torkoal,32,2,0
0,0,single,2,3.1,煤炭龟,118,8,M-B,M-3,torkoal,32,32,0
0,0,single,32,1.6,煤炭龟,118,9,M-B,M-3,torkoal,2,32,0
0,32,single,32,1.4,煤炭龟,118,10,M-B,M-3,torkoal,0,0,0
32,0,single,2,44.2,狂欢浪舞鸭,119,1,M-B,M-3,quaquaval,0,0,32
32,1,single,1,8.7,狂欢浪舞鸭,119,2,M-B,M-3,quaquaval,0,0,32
32,2,single,0,8.4,狂欢浪舞鸭,119,3,M-B,M-3,quaquaval,0,0,32
32,0,single,0,7.2,狂欢浪舞鸭,119,4,M-B,M-3,quaquaval,0,2,32
32,0,single,1,4.0,狂欢浪舞鸭,119,5,M-B,M-3,quaquaval,0,1,32
32,0,single,0,3.0,狂欢浪舞鸭,119,6,M-B,M-3,quaquaval,0,0,32
32,0,single,1,1.2,狂欢浪舞鸭,119,7,M-B,M-3,quaquaval,0,0,32
32,0,single,32,1.0,狂欢浪舞鸭,119,8,M-B,M-3,quaquaval,0,0,2
32,0,single,32,0.9,狂欢浪舞鸭,119,9,M-B,M-3,quaquaval,0,2,0
32,1,single,0,0.7,狂欢浪舞鸭,119,10,M-B,M-3,quaquaval,0,1,32
0,0,single,2,38.5,胡地,120,1,M-B,M-3,alakazam,32,0,32
0,0,single,0,15.6,胡地,120,2,M-B,M-3,alakazam,32,2,32
0,2,single,0,10.3,胡地,120,3,M-B,M-3,alakazam,32,0,32
0,1,single,1,4.6,胡地,120,4,M-B,M-3,alakazam,32,0,32
0,0,single,1,4.1,胡地,120,5,M-B,M-3,alakazam,32,1,32
2,0,single,0,3.7,胡地,120,6,M-B,M-3,alakazam,32,0,32
0,1,single,5,1.0,胡地,120,7,M-B,M-3,alakazam,30,0,30
0,0,single,1,0.9,胡地,120,8,M-B,M-3,alakazam,32,0,32
0,0,single,4,0.7,胡地,120,9,M-B,M-3,alakazam,32,0,30
0,0,single,0,0.7,胡地,120,10,M-B,M-3,alakazam,32,32,2
0,2,single,32,12.4,蚊香蛙皇,121,1,M-B,M-3,politoed,32,0,0
0,0,single,2,8.8,蚊香蛙皇,121,2,M-B,M-3,politoed,32,0,32
0,32,single,32,7.5,蚊香蛙皇,121,3,M-B,M-3,politoed,0,2,0
0,0,single,32,6.0,蚊香蛙皇,121,4,M-B,M-3,politoed,32,0,2
0,0,single,32,5.2,蚊香蛙皇,121,5,M-B,M-3,politoed,32,2,0
0,2,single,0,3.7,蚊香蛙皇,121,6,M-B,M-3,politoed,32,0,32
0,2,single,32,3.4,蚊香蛙皇,121,7,M-B,M-3,politoed,0,32,0
0,32,single,32,3.1,蚊香蛙皇,121,8,M-B,M-3,politoed,2,0,0
0,0,single,0,2.6,蚊香蛙皇,121,9,M-B,M-3,politoed,32,2,32
0,0,single,2,2.6,蚊香蛙皇,121,10,M-B,M-3,politoed,32,32,0
32,0,single,2,31.5,大力鳄,122,1,M-B,M-3,feraligatr,0,0,32
32,1,single,1,6.7,大力鳄,122,2,M-B,M-3,feraligatr,0,0,32
32,0,single,0,5.3,大力鳄,122,3,M-B,M-3,feraligatr,0,2,32
32,2,single,0,5.2,大力鳄,122,4,M-B,M-3,feraligatr,0,0,32
32,0,single,32,4.5,大力鳄,122,5,M-B,M-3,feraligatr,0,0,2
32,2,single,32,3.7,大力鳄,122,6,M-B,M-3,feraligatr,0,0,0
32,0,single,1,3.7,大力鳄,122,7,M-B,M-3,feraligatr,0,1,32
32,0,single,32,3.0,大力鳄,122,8,M-B,M-3,feraligatr,0,2,0
32,0,single,0,1.8,大力鳄,122,9,M-B,M-3,feraligatr,0,0,32
32,0,single,12,1.2,大力鳄,122,10,M-B,M-3,feraligatr,0,0,22
0,0,single,2,48.5,火暴兽（洗翠）,123,1,M-B,M-3,typhlosion-hisui,32,0,32
0,1,single,1,10.4,火暴兽（洗翠）,123,2,M-B,M-3,typhlosion-hisui,32,0,32
0,2,single,0,9.4,火暴兽（洗翠）,123,3,M-B,M-3,typhlosion-hisui,32,0,32
0,0,single,0,7.0,火暴兽（洗翠）,123,4,M-B,M-3,typhlosion-hisui,32,2,32
0,0,single,0,2.7,火暴兽（洗翠）,123,5,M-B,M-3,typhlosion-hisui,32,0,32
0,0,single,1,2.5,火暴兽（洗翠）,123,6,M-B,M-3,typhlosion-hisui,32,1,32
0,0,single,1,2.5,火暴兽（洗翠）,123,7,M-B,M-3,typhlosion-hisui,32,0,32
0,0,single,3,0.9,火暴兽（洗翠）,123,8,M-B,M-3,typhlosion-hisui,32,0,31
2,0,single,0,0.9,火暴兽（洗翠）,123,9,M-B,M-3,typhlosion-hisui,32,0,32
0,0,single,32,0.7,火暴兽（洗翠）,123,10,M-B,M-3,typhlosion-hisui,32,2,0
32,0,single,2,39.5,烈箭鹰,124,1,M-B,M-3,talonflame,0,0,32
32,2,single,0,6.8,烈箭鹰,124,2,M-B,M-3,talonflame,0,0,32
32,0,single,0,6.8,烈箭鹰,124,3,M-B,M-3,talonflame,0,2,32
32,0,single,0,2.7,烈箭鹰,124,4,M-B,M-3,talonflame,0,0,32
0,0,single,2,2.6,烈箭鹰,124,5,M-B,M-3,talonflame,32,0,32
0,32,single,32,2.4,烈箭鹰,124,6,M-B,M-3,talonflame,0,0,2
32,32,single,0,2.0,烈箭鹰,124,7,M-B,M-3,talonflame,0,0,2
0,32,single,32,1.6,烈箭鹰,124,8,M-B,M-3,talonflame,0,2,0
0,32,single,25,1.3,烈箭鹰,124,9,M-B,M-3,talonflame,0,0,9
2,32,single,32,1.2,烈箭鹰,124,10,M-B,M-3,talonflame,0,0,0
0,30,single,30,16.1,墓扬犬,125,1,M-B,M-3,houndstone,0,3,3
32,0,single,2,16.0,墓扬犬,125,2,M-B,M-3,houndstone,0,0,32
0,32,single,32,11.3,墓扬犬,125,3,M-B,M-3,houndstone,0,2,0
2,32,single,32,7.4,墓扬犬,125,4,M-B,M-3,houndstone,0,0,0
0,32,single,32,3.5,墓扬犬,125,5,M-B,M-3,houndstone,0,0,2
32,2,single,32,2.9,墓扬犬,125,6,M-B,M-3,houndstone,0,0,0
32,2,single,0,2.6,墓扬犬,125,7,M-B,M-3,houndstone,0,0,32
32,4,single,2,2.5,墓扬犬,125,8,M-B,M-3,houndstone,0,0,28
32,32,single,2,2.2,墓扬犬,125,9,M-B,M-3,houndstone,0,0,0
32,0,single,0,1.6,墓扬犬,125,10,M-B,M-3,houndstone,0,2,32
32,0,single,2,25.1,肯泰罗（火炽种）,126,1,M-B,M-3,tauros-paldea-blaze,0,0,32
32,2,single,32,10.6,肯泰罗（火炽种）,126,2,M-B,M-3,tauros-paldea-blaze,0,0,0
32,1,single,1,8.0,肯泰罗（火炽种）,126,3,M-B,M-3,tauros-paldea-blaze,0,0,32
32,3,single,31,6.0,肯泰罗（火炽种）,126,4,M-B,M-3,tauros-paldea-blaze,0,0,0
32,2,single,0,5.7,肯泰罗（火炽种）,126,5,M-B,M-3,tauros-paldea-blaze,0,0,32
32,0,single,0,3.5,肯泰罗（火炽种）,126,6,M-B,M-3,tauros-paldea-blaze,0,2,32
32,0,single,1,3.0,肯泰罗（火炽种）,126,7,M-B,M-3,tauros-paldea-blaze,0,1,32
32,0,single,32,2.9,肯泰罗（火炽种）,126,8,M-B,M-3,tauros-paldea-blaze,0,0,2
32,0,single,32,1.9,肯泰罗（火炽种）,126,9,M-B,M-3,tauros-paldea-blaze,0,2,0
16,0,single,25,1.5,肯泰罗（火炽种）,126,10,M-B,M-3,tauros-paldea-blaze,0,0,25
0,32,single,32,40.6,死神棺,127,1,M-B,M-3,cofagrigus,0,2,0
0,2,single,32,7.6,死神棺,127,2,M-B,M-3,cofagrigus,0,32,0
0,32,single,32,6.1,死神棺,127,3,M-B,M-3,cofagrigus,2,0,0
0,32,single,32,3.6,死神棺,127,4,M-B,M-3,cofagrigus,0,0,0
0,32,single,2,3.3,死神棺,127,5,M-B,M-3,cofagrigus,0,32,0
0,2,single,32,2.0,死神棺,127,6,M-B,M-3,cofagrigus,32,0,0
0,29,single,32,1.8,死神棺,127,7,M-B,M-3,cofagrigus,0,5,0
0,14,single,32,1.4,死神棺,127,8,M-B,M-3,cofagrigus,0,20,0
0,32,single,2,1.4,死神棺,127,9,M-B,M-3,cofagrigus,32,0,0
0,32,single,0,1.4,死神棺,127,10,M-B,M-3,cofagrigus,32,2,0
32,0,single,2,37.3,烈焰猴,128,1,M-B,M-3,infernape,0,0,32
0,0,single,2,8.7,烈焰猴,128,2,M-B,M-3,infernape,32,0,32
32,2,single,0,8.1,烈焰猴,128,3,M-B,M-3,infernape,0,0,32
32,0,single,0,6.0,烈焰猴,128,4,M-B,M-3,infernape,0,2,32
32,0,single,0,4.6,烈焰猴,128,5,M-B,M-3,infernape,0,0,32
32,0,single,0,3.5,烈焰猴,128,6,M-B,M-3,infernape,2,0,32
2,0,single,0,2.8,烈焰猴,128,7,M-B,M-3,infernape,32,0,32
32,1,single,0,1.9,烈焰猴,128,8,M-B,M-3,infernape,0,1,32
0,0,single,10,1.4,烈焰猴,128,9,M-B,M-3,infernape,0,26,30
0,0,single,0,0.8,烈焰猴,128,10,M-B,M-3,infernape,32,2,32
0,2,single,32,21.6,人造细胞卵,129,1,M-B,M-3,reuniclus,32,0,0
0,32,single,32,12.7,人造细胞卵,129,2,M-B,M-3,reuniclus,0,2,0
0,0,single,32,8.2,人造细胞卵,129,3,M-B,M-3,reuniclus,32,2,0
0,32,single,32,4.0,人造细胞卵,129,4,M-B,M-3,reuniclus,2,0,0
0,2,single,32,3.7,人造细胞卵,129,5,M-B,M-3,reuniclus,0,32,0
0,32,single,2,2.7,人造细胞卵,129,6,M-B,M-3,reuniclus,32,0,0
0,32,single,32,2.5,人造细胞卵,129,7,M-B,M-3,reuniclus,1,1,0
0,1,single,32,1.7,人造细胞卵,129,8,M-B,M-3,reuniclus,32,1,0
0,32,single,0,1.7,人造细胞卵,129,9,M-B,M-3,reuniclus,32,2,0
0,0,single,32,1.6,人造细胞卵,129,10,M-B,M-3,reuniclus,32,0,0
0,0,single,32,10.5,七夕青鸟,130,1,M-B,M-3,altaria,32,0,2
0,2,single,32,9.0,七夕青鸟,130,2,M-B,M-3,altaria,0,32,0
0,10,single,31,5.9,七夕青鸟,130,3,M-B,M-3,altaria,0,25,0
0,2,single,32,3.2,七夕青鸟,130,4,M-B,M-3,altaria,32,0,0
0,32,single,32,2.5,七夕青鸟,130,5,M-B,M-3,altaria,0,2,0
0,0,single,32,2.4,七夕青鸟,130,6,M-B,M-3,altaria,32,2,0
