pokemon_rank,pokemon,slug,season,rule,format,panel,entry_rank,name,name_ja,percentage,type,category,power,accuracy
204,沙螺蟒,sandaconda,M-3,M-B,double,partners,5,烈咬陆鲨,ガブリアス,,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,partners,6,钥圈儿,クレッフィ,,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,partners,7,美纳斯,ミロカロス,,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,partners,8,风铃铃,チリーン,,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,partners,9,勾魂眼,ヤミラミ,,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,partners,10,仆刀将军,ドドゲザン,,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,spreads,1,,,14.0,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,spreads,2,,,12.9,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,spreads,3,,,6.6,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,spreads,4,,,6.2,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,spreads,5,,,5.4,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,spreads,6,,,3.9,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,spreads,7,,,3.2,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,spreads,8,,,3.2,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,spreads,9,,,2.7,,,,
204,沙螺蟒,sandaconda,M-3,M-B,double,spreads,10,,,2.7,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,moves,1,大地之力,だいちのちから,84.4,ground,special,90,
205,泥巴鱼,stunfisk,M-3,M-B,double,moves,2,十万伏特,10まんボルト,81.5,electric,special,90,
205,泥巴鱼,stunfisk,M-3,M-B,double,moves,3,守住,まもる,60.6,normal,status,,
205,泥巴鱼,stunfisk,M-3,M-B,double,moves,4,污泥炸弹,ヘドロばくだん,38.5,poison,special,90,
205,泥巴鱼,stunfisk,M-3,M-B,double,moves,5,哈欠,あくび,15.8,normal,status,,
205,泥巴鱼,stunfisk,M-3,M-B,double,moves,6,浊流,だくりゅう,12.9,water,special,90,
205,泥巴鱼,stunfisk,M-3,M-B,double,moves,7,放电,ほうでん,11.1,electric,special,80,
205,泥巴鱼,stunfisk,M-3,M-B,double,moves,8,电网,エレキネット,10.9,electric,special,55,
205,泥巴鱼,stunfisk,M-3,M-B,double,moves,9,隐形岩,ステルスロック,10.8,rock,status,,
205,泥巴鱼,stunfisk,M-3,M-B,double,moves,10,热水,ねっとう,10.3,water,special,80,
205,泥巴鱼,stunfisk,M-3,M-B,double,items,1,文柚果,オボンのみ,16.8,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,items,2,吃剩的东西,たべのこし,15.6,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,items,3,气势披带,きあいのタスキ,14.1,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,items,4,达人带,たつじんのおび,12.0,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,items,5,先制之爪,せんせいのツメ,10.8,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,items,6,生命宝珠,いのちのたま,9.0,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,items,7,光粉,ひかりのこな,6.4,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,items,8,柔软沙子,やわらかいすな,3.2,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,items,9,千香果,イトケのみ,2.9,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,items,10,博识眼镜,ものしりメガネ,1.8,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,abilities,1,静电,せいでんき,68.7,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,abilities,2,沙隐,すなかくれ,18.7,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,abilities,3,柔软,じゅうなん,12.6,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,natures,1,冷静,れいせい,39.1,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,natures,2,内敛,ひかえめ,38.0,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,natures,3,悠闲,のんき,5.9,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,natures,4,大胆,ずぶとい,4.9,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,natures,5,温和,おだやか,4.6,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,natures,6,胆小,おくびょう,3.6,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,natures,7,自大,なまいき,3.1,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,natures,8,慢吞吞,おっとり,0.6,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,natures,9,温顺,おとなしい,0.2,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,natures,10,爽朗,ようき,0.0,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,partners,1,奇麒麟,リキキリン,,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,partners,2,来悲粗茶,ヤバソチャ,,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,partners,3,班基拉斯,バンギラス,,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,partners,4,头巾混混,ズルズキン,,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,partners,5,勾魂眼,ヤミラミ,,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,partners,6,炽焰咆哮虎,ガオガエン,,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,partners,7,仆刀将军,ドドゲザン,,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,partners,8,大嘴娃,クチート,,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,partners,9,铝钢桥龙,ブリジュラス,,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,partners,10,双倍多多冰,バイバニラ,,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,spreads,1,,,24.2,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,spreads,2,,,11.5,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,spreads,3,,,7.6,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,spreads,4,,,5.6,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,spreads,5,,,3.5,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,spreads,6,,,3.5,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,spreads,7,,,3.3,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,spreads,8,,,2.8,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,spreads,9,,,2.8,,,,
205,泥巴鱼,stunfisk,M-3,M-B,double,spreads,10,,,2.5,,,,
206,丰蜜龙,appletun,M-3,M-B,double,moves,1,苹果酸,りんごさん,85.3,grass,special,90,
206,丰蜜龙,appletun,M-3,M-B,double,moves,2,守住,まもる,59.6,normal,status,,
206,丰蜜龙,appletun,M-3,M-B,double,moves,3,流星群,りゅうせいぐん,42.7,dragon,special,130,
206,丰蜜龙,appletun,M-3,M-B,double,moves,4,龙之波动,りゅうのはどう,42.6,dragon,special,85,
206,丰蜜龙,appletun,M-3,M-B,double,moves,5,寄生种子,やどりぎのタネ,38.1,grass,status,,
206,丰蜜龙,appletun,M-3,M-B,double,moves,6,终极吸取,ギガドレイン,20.5,grass,special,75,
206,丰蜜龙,appletun,M-3,M-B,double,moves,7,自我再生,じこさいせい,16.3,normal,status,,
206,丰蜜龙,appletun,M-3,M-B,double,moves,8,突袭,ふいうち,12.7,dark,physical,70,
206,丰蜜龙,appletun,M-3,M-B,double,moves,9,回收利用,リサイクル,8.7,normal,status,,
206,丰蜜龙,appletun,M-3,M-B,double,moves,10,扑击,ボディプレス,8.3,fighting,physical,80,
206,丰蜜龙,appletun,M-3,M-B,double,items,1,吃剩的东西,たべのこし,36.9,,,,
206,丰蜜龙,appletun,M-3,M-B,double,items,2,文柚果,オボンのみ,26.2,,,,
206,丰蜜龙,appletun,M-3,M-B,double,items,3,白色香草,しろいハーブ,7.7,,,,
206,丰蜜龙,appletun,M-3,M-B,double,items,4,生命宝珠,いのちのたま,6.3,,,,
206,丰蜜龙,appletun,M-3,M-B,double,items,5,番荔果,ヤチェのみ,5.2,,,,
206,丰蜜龙,appletun,M-3,M-B,double,items,6,大根茎,おおきなねっこ,4.7,,,,
206,丰蜜龙,appletun,M-3,M-B,double,items,7,奇迹种子,きせきのタネ,3.5,,,,
206,丰蜜龙,appletun,M-3,M-B,double,items,8,气势披带,きあいのタスキ,2.5,,,,
206,丰蜜龙,appletun,M-3,M-B,double,items,9,先制之爪,せんせいのツメ,1.9,,,,
206,丰蜜龙,appletun,M-3,M-B,double,items,10,洛玫果,ロゼルのみ,0.8,,,,
206,丰蜜龙,appletun,M-3,M-B,double,abilities,1,厚脂肪,あついしぼう,82.5,,,,
206,丰蜜龙,appletun,M-3,M-B,double,abilities,2,熟成,じゅくせい,12.2,,,,
206,丰蜜龙,appletun,M-3,M-B,double,abilities,3,贪吃鬼,くいしんぼう,5.2,,,,
206,丰蜜龙,appletun,M-3,M-B,double,natures,1,冷静,れいせい,41.9,,,,
206,丰蜜龙,appletun,M-3,M-B,double,natures,2,内敛,ひかえめ,17.0,,,,
206,丰蜜龙,appletun,M-3,M-B,double,natures,3,自大,なまいき,13.8,,,,
206,丰蜜龙,appletun,M-3,M-B,double,natures,4,大胆,ずぶとい,9.5,,,,
206,丰蜜龙,appletun,M-3,M-B,double,natures,5,温和,おだやか,7.8,,,,
206,丰蜜龙,appletun,M-3,M-B,double,natures,6,悠闲,のんき,6.8,,,,
206,丰蜜龙,appletun,M-3,M-B,double,natures,7,固执,いじっぱり,1.0,,,,
206,丰蜜龙,appletun,M-3,M-B,double,natures,8,慢吞吞,おっとり,0.5,,,,
206,丰蜜龙,appletun,M-3,M-B,double,natures,9,慎重,しんちょう,0.5,,,,
206,丰蜜龙,appletun,M-3,M-B,double,natures,10,淘气,わんぱく,0.4,,,,
206,丰蜜龙,appletun,M-3,M-B,double,partners,1,奇麒麟,リキキリン,,,,,
206,丰蜜龙,appletun,M-3,M-B,double,partners,2,煤炭龟,コータス,,,,,
206,丰蜜龙,appletun,M-3,M-B,double,partners,3,炽焰咆哮虎,ガオガエン,,,,,
206,丰蜜龙,appletun,M-3,M-B,double,partners,4,仆刀将军,ドドゲザン,,,,,
206,丰蜜龙,appletun,M-3,M-B,double,partners,5,雷丘,ライチュウ,,,,,
206,丰蜜龙,appletun,M-3,M-B,double,partners,6,布莉姆温,ブリムオン,,,,,
206,丰蜜龙,appletun,M-3,M-B,double,partners,7,大嘴娃,クチート,,,,,
206,丰蜜龙,appletun,M-3,M-B,double,partners,8,仙子伊布,ニンフィア,,,,,
206,丰蜜龙,appletun,M-3,M-B,double,partners,9,巨沼怪,ラグラージ,,,,,
206,丰蜜龙,appletun,M-3,M-B,double,partners,10,来悲粗茶,ヤバソチャ,,,,,
206,丰蜜龙,appletun,M-3,M-B,double,spreads,1,,,20.2,,,,
206,丰蜜龙,appletun,M-3,M-B,double,spreads,2,,,9.0,,,,
206,丰蜜龙,appletun,M-3,M-B,double,spreads,3,,,5.3,,,,
206,丰蜜龙,appletun,M-3,M-B,double,spreads,4,,,4.1,,,,
206,丰蜜龙,appletun,M-3,M-B,double,spreads,5,,,3.8,,,,
206,丰蜜龙,appletun,M-3,M-B,double,spreads,6,,,3.1,,,,
206,丰蜜龙,appletun,M-3,M-B,double,spreads,7,,,3.1,,,,
206,丰蜜龙,appletun,M-3,M-B,double,spreads,8,,,2.9,,,,
206,丰蜜龙,appletun,M-3,M-B,double,spreads,9,,,2.7,,,,
206,丰蜜龙,appletun,M-3,M-B,double,spreads,10,,,2.6,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,moves,1,戏法空间,トリックルーム,74.5,psychic,status,,
207,南瓜怪人,gourgeist,M-3,M-B,double,moves,2,灵骚,ポルターガイスト,55.2,ghost,physical,110,
207,南瓜怪人,gourgeist,M-3,M-B,double,moves,3,万圣夜,ハロウィン,35.3,ghost,status,,
207,南瓜怪人,gourgeist,M-3,M-B,double,moves,4,强力鞭打,パワーウィップ,35.1,grass,physical,120,
207,南瓜怪人,gourgeist,M-3,M-B,double,moves,5,磷火,おにび,34.2,fire,status,,
207,南瓜怪人,gourgeist,M-3,M-B,double,moves,6,守住,まもる,22.2,normal,status,,
207,南瓜怪人,gourgeist,M-3,M-B,double,moves,7,交换场地,サイドチェンジ,22.2,psychic,status,,
207,南瓜怪人,gourgeist,M-3,M-B,double,moves,8,影子偷袭,かげうち,21.3,ghost,physical,40,
207,南瓜怪人,gourgeist,M-3,M-B,double,moves,9,种子炸弹,タネばくだん,18.0,grass,physical,80,
207,南瓜怪人,gourgeist,M-3,M-B,double,moves,10,大爆炸,だいばくはつ,14.9,normal,physical,250,
207,南瓜怪人,gourgeist,M-3,M-B,double,items,1,文柚果,オボンのみ,23.7,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,items,2,吃剩的东西,たべのこし,12.6,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,items,3,气势披带,きあいのタスキ,12.4,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,items,4,巧可果,オッカのみ,12.3,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,items,5,心灵香草,メンタルハーブ,8.4,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,items,6,刺耳果,ナモのみ,4.1,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,items,7,广角镜,こうかくレンズ,3.2,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,items,8,佛柑果,カシブのみ,2.8,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,items,9,丝绸围巾,シルクのスカーフ,2.8,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,items,10,棱瓜果,バコウのみ,2.7,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,abilities,1,察觉,おみとおし,72.9,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,abilities,2,不眠,ふみん,17.4,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,abilities,3,捡拾,ものひろい,9.7,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,natures,1,勇敢,ゆうかん,32.9,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,natures,2,悠闲,のんき,23.8,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,natures,3,自大,なまいき,19.7,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,natures,4,固执,いじっぱり,10.9,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,natures,5,淘气,わんぱく,5.5,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,natures,6,慎重,しんちょう,5.3,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,natures,7,顽皮,やんちゃ,0.6,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,natures,8,大胆,ずぶとい,0.5,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,natures,9,怕寂寞,さみしがり,0.4,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,natures,10,爽朗,ようき,0.1,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,spreads,1,,,15.4,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,spreads,2,,,9.3,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,spreads,3,,,8.6,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,spreads,4,,,6.3,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,spreads,5,,,4.9,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,spreads,6,,,4.8,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,spreads,7,,,4.5,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,spreads,8,,,4.0,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,spreads,9,,,3.8,,,,
207,南瓜怪人,gourgeist,M-3,M-B,double,spreads,10,,,3.4,,,,
208,苹裹龙,flapple,M-3,M-B,double,moves,1,万有引力,Gのちから,99.9,grass,physical,90,
208,苹裹龙,flapple,M-3,M-B,double,moves,2,龙之俯冲,ドラゴンダイブ,76.6,dragon,physical,100,
208,苹裹龙,flapple,M-3,M-B,double,moves,3,守住,まもる,68.6,normal,status,,
208,苹裹龙,flapple,M-3,M-B,double,moves,4,突袭,ふいうち,49.5,dark,physical,70,
208,苹裹龙,flapple,M-3,M-B,double,moves,5,双翼,ダブルウイング,30.2,flying,physical,40,
208,苹裹龙,flapple,M-3,M-B,double,moves,6,龙之舞,りゅうのまい,22.9,dragon,status,,
208,苹裹龙,flapple,M-3,M-B,double,moves,7,急速折返,とんぼがえり,21.0,bug,physical,70,
208,苹裹龙,flapple,M-3,M-B,double,moves,8,逆鳞,げきりん,11.0,dragon,physical,120,
208,苹裹龙,flapple,M-3,M-B,double,moves,9,杂技,アクロバット,2.6,flying,physical,55,
208,苹裹龙,flapple,M-3,M-B,double,moves,10,终极冲击,ギガインパクト,2.3,normal,physical,150,
208,苹裹龙,flapple,M-3,M-B,double,items,1,气势披带,きあいのタスキ,27.9,,,,
208,苹裹龙,flapple,M-3,M-B,double,items,2,奇迹种子,きせきのタネ,18.2,,,,
208,苹裹龙,flapple,M-3,M-B,double,items,3,讲究围巾,こだわりスカーフ,17.6,,,,
208,苹裹龙,flapple,M-3,M-B,double,items,4,生命宝珠,いのちのたま,15.8,,,,
208,苹裹龙,flapple,M-3,M-B,double,items,5,广角镜,こうかくレンズ,5.1,,,,
208,苹裹龙,flapple,M-3,M-B,double,items,6,文柚果,オボンのみ,4.1,,,,
208,苹裹龙,flapple,M-3,M-B,double,items,7,番荔果,ヤチェのみ,3.7,,,,
208,苹裹龙,flapple,M-3,M-B,double,items,8,白色香草,しろいハーブ,1.3,,,,
208,苹裹龙,flapple,M-3,M-B,double,items,9,达人带,たつじんのおび,0.8,,,,
208,苹裹龙,flapple,M-3,M-B,double,items,10,洛玫果,ロゼルのみ,0.8,,,,
208,苹裹龙,flapple,M-3,M-B,double,abilities,1,活力,はりきり,90.2,,,,
208,苹裹龙,flapple,M-3,M-B,double,abilities,2,熟成,じゅくせい,7.4,,,,
208,苹裹龙,flapple,M-3,M-B,double,abilities,3,贪吃鬼,くいしんぼう,2.3,,,,
208,苹裹龙,flapple,M-3,M-B,double,natures,1,固执,いじっぱり,38.6,,,,
208,苹裹龙,flapple,M-3,M-B,double,natures,2,爽朗,ようき,34.4,,,,
208,苹裹龙,flapple,M-3,M-B,double,natures,3,勇敢,ゆうかん,17.7,,,,
208,苹裹龙,flapple,M-3,M-B,double,natures,4,自大,なまいき,3.1,,,,
208,苹裹龙,flapple,M-3,M-B,double,natures,5,天真,むじゃき,1.7,,,,
208,苹裹龙,flapple,M-3,M-B,double,natures,6,急躁,せっかち,1.3,,,,
208,苹裹龙,flapple,M-3,M-B,double,natures,7,顽皮,やんちゃ,1.3,,,,
208,苹裹龙,flapple,M-3,M-B,double,natures,8,淘气,わんぱく,0.8,,,,
208,苹裹龙,flapple,M-3,M-B,double,natures,9,悠闲,のんき,0.3,,,,
208,苹裹龙,flapple,M-3,M-B,double,natures,10,怕寂寞,さみしがり,0.3,,,,
208,苹裹龙,flapple,M-3,M-B,double,partners,1,勾魂眼,ヤミラミ,,,,,
208,苹裹龙,flapple,M-3,M-B,double,partners,2,奇麒麟,リキキリン,,,,,
208,苹裹龙,flapple,M-3,M-B,double,partners,3,美纳斯,ミロカロス,,,,,
208,苹裹龙,flapple,M-3,M-B,double,partners,4,一家鼠,イッカネズミ,,,,,
208,苹裹龙,flapple,M-3,M-B,double,partners,5,仆刀将军,ドドゲザン,,,,,
208,苹裹龙,flapple,M-3,M-B,double,partners,6,超能妙喵,ニャオニクス(オス),,,,,
208,苹裹龙,flapple,M-3,M-B,double,partners,7,耿鬼,ゲンガー,,,,,
208,苹裹龙,flapple,M-3,M-B,double,partners,8,喷火驼,バクーダ,,,,,
208,苹裹龙,flapple,M-3,M-B,double,partners,9,雷丘,ライチュウ,,,,,
208,苹裹龙,flapple,M-3,M-B,double,partners,10,妖火红狐,マフォクシー,,,,,
208,苹裹龙,flapple,M-3,M-B,double,spreads,1,,,30.5,,,,
208,苹裹龙,flapple,M-3,M-B,double,spreads,2,,,10.5,,,,
208,苹裹龙,flapple,M-3,M-B,double,spreads,3,,,8.0,,,,
208,苹裹龙,flapple,M-3,M-B,double,spreads,4,,,8.0,,,,
208,苹裹龙,flapple,M-3,M-B,double,spreads,5,,,4.2,,,,
208,苹裹龙,flapple,M-3,M-B,double,spreads,6,,,4.2,,,,
208,苹裹龙,flapple,M-3,M-B,double,spreads,7,,,3.8,,,,
208,苹裹龙,flapple,M-3,M-B,double,spreads,8,,,3.4,,,,
208,苹裹龙,flapple,M-3,M-B,double,spreads,9,,,2.8,,,,
208,苹裹龙,flapple,M-3,M-B,double,spreads,10,,,2.1,,,,
209,狙射树枭,decidueye,M-3,M-B,double,moves,1,叶刃,リーフブレード,82.6,grass,physical,90,
209,狙射树枭,decidueye,M-3,M-B,double,moves,2,缝影,かげぬい,75.5,ghost,physical,90,
209,狙射树枭,decidueye,M-3,M-B,double,moves,3,守住,まもる,39.1,normal,status,,
209,狙射树枭,decidueye,M-3,M-B,double,moves,4,顺风,おいかぜ,37.3,flying,status,,
209,狙射树枭,decidueye,M-3,M-B,double,moves,5,影子偷袭,かげうち,32.8,ghost,physical,40,
209,狙射树枭,decidueye,M-3,M-B,double,moves,6,突袭,ふいうち,16.7,dark,physical,70,
209,狙射树枭,decidueye,M-3,M-B,double,moves,7,灵骚,ポルターガイスト,14.1,ghost,physical,110,
209,狙射树枭,decidueye,M-3,M-B,double,moves,8,勇鸟猛攻,ブレイブバード,12.7,flying,physical,120,
209,狙射树枭,decidueye,M-3,M-B,double,moves,9,急速折返,とんぼがえり,11.5,bug,physical,70,
209,狙射树枭,decidueye,M-3,M-B,double,moves,10,剑舞,つるぎのまい,8.6,normal,status,,
209,狙射树枭,decidueye,M-3,M-B,double,items,1,气势披带,きあいのタスキ,31.8,,,,
209,狙射树枭,decidueye,M-3,M-B,double,items,2,生命宝珠,いのちのたま,13.6,,,,
209,狙射树枭,decidueye,M-3,M-B,double,items,3,诅咒之符,のろいのおふだ,7.9,,,,
209,狙射树枭,decidueye,M-3,M-B,double,items,4,文柚果,オボンのみ,6.6,,,,
209,狙射树枭,decidueye,M-3,M-B,double,items,5,先制之爪,せんせいのツメ,6.2,,,,
209,狙射树枭,decidueye,M-3,M-B,double,items,6,讲究围巾,こだわりスカーフ,5.3,,,,
209,狙射树枭,decidueye,M-3,M-B,double,items,7,力量头带,ちからのハチマキ,4.5,,,,
209,狙射树枭,decidueye,M-3,M-B,double,items,8,焦点镜,ピントレンズ,4.3,,,,
209,狙射树枭,decidueye,M-3,M-B,double,items,9,奇迹种子,きせきのタネ,3.2,,,,
209,狙射树枭,decidueye,M-3,M-B,double,items,10,棱瓜果,バコウのみ,3.2,,,,
209,狙射树枭,decidueye,M-3,M-B,double,abilities,1,迟钝,どんかん,72.1,,,,
209,狙射树枭,decidueye,M-3,M-B,double,abilities,2,茂盛,しんりょく,27.9,,,,
209,狙射树枭,decidueye,M-3,M-B,double,natures,1,固执,いじっぱり,56.3,,,,
209,狙射树枭,decidueye,M-3,M-B,double,natures,2,爽朗,ようき,14.8,,,,
209,狙射树枭,decidueye,M-3,M-B,double,natures,3,勇敢,ゆうかん,11.6,,,,
209,狙射树枭,decidueye,M-3,M-B,double,natures,4,慎重,しんちょう,4.6,,,,
209,狙射树枭,decidueye,M-3,M-B,double,natures,5,淘气,わんぱく,2.9,,,,
209,狙射树枭,decidueye,M-3,M-B,double,natures,6,天真,むじゃき,2.0,,,,
209,狙射树枭,decidueye,M-3,M-B,double,natures,7,冷静,れいせい,1.3,,,,
209,狙射树枭,decidueye,M-3,M-B,double,natures,8,顽皮,やんちゃ,1.3,,,,
209,狙射树枭,decidueye,M-3,M-B,double,natures,9,内敛,ひかえめ,1.2,,,,
209,狙射树枭,decidueye,M-3,M-B,double,natures,10,自大,なまいき,0.9,,,,
209,狙射树枭,decidueye,M-3,M-B,double,partners,1,炽焰咆哮虎,ガオガエン,,,,,
209,狙射树枭,decidueye,M-3,M-B,double,partners,2,烈咬陆鲨,ガブリアス,,,,,
209,狙射树枭,decidueye,M-3,M-B,double,partners,3,奇麒麟,リキキリン,,,,,
209,狙射树枭,decidueye,M-3,M-B,double,partners,4,巨金怪,メタグロス,,,,,
209,狙射树枭,decidueye,M-3,M-B,double,partners,5,美纳斯,ミロカロス,,,,,
209,狙射树枭,decidueye,M-3,M-B,double,partners,6,雷丘,ライチュウ,,,,,
209,狙射树枭,decidueye,M-3,M-B,double,partners,7,勾魂眼,ヤミラミ,,,,,
209,狙射树枭,decidueye,M-3,M-B,double,partners,8,风妖精,エルフーン,,,,,
209,狙射树枭,decidueye,M-3,M-B,double,partners,9,大狃拉,オオニューラ,,,,,
209,狙射树枭,decidueye,M-3,M-B,double,partners,10,仆刀将军,ドドゲザン,,,,,
209,狙射树枭,decidueye,M-3,M-B,double,spreads,1,,,21.1,,,,
209,狙射树枭,decidueye,M-3,M-B,double,spreads,2,,,9.8,,,,
209,狙射树枭,decidueye,M-3,M-B,double,spreads,3,,,9.3,,,,
209,狙射树枭,decidueye,M-3,M-B,double,spreads,4,,,6.4,,,,
209,狙射树枭,decidueye,M-3,M-B,double,spreads,5,,,4.0,,,,
209,狙射树枭,decidueye,M-3,M-B,double,spreads,6,,,3.9,,,,
209,狙射树枭,decidueye,M-3,M-B,double,spreads,7,,,3.7,,,,
209,狙射树枭,decidueye,M-3,M-B,double,spreads,8,,,3.1,,,,
209,狙射树枭,decidueye,M-3,M-B,double,spreads,9,,,2.4,,,,
209,狙射树枭,decidueye,M-3,M-B,double,spreads,10,,,2.0,,,,
210,洛托姆,rotom,M-3,M-B,double,moves,1,伏特替换,ボルトチェンジ,57.2,electric,special,70,
210,洛托姆,rotom,M-3,M-B,double,moves,2,暗影球,シャドーボール,54.2,ghost,special,80,
210,洛托姆,rotom,M-3,M-B,double,moves,3,放电,ほうでん,50.6,electric,special,80,
210,洛托姆,rotom,M-3,M-B,double,moves,4,磷火,おにび,45.6,fire,status,,
210,洛托姆,rotom,M-3,M-B,double,moves,5,十万伏特,10まんボルト,37.8,electric,special,90,
210,洛托姆,rotom,M-3,M-B,double,moves,6,戏法,トリック,31.2,psychic,status,,
210,洛托姆,rotom,M-3,M-B,double,moves,7,守住,まもる,22.1,normal,status,,
210,洛托姆,rotom,M-3,M-B,double,moves,8,电网,エレキネット,19.0,electric,special,55,
210,洛托姆,rotom,M-3,M-B,double,moves,9,祸不单行,たたりめ,17.7,ghost,special,65,
210,洛托姆,rotom,M-3,M-B,double,moves,10,光墙,ひかりのかべ,13.3,psychic,status,,
210,洛托姆,rotom,M-3,M-B,double,items,1,讲究围巾,こだわりスカーフ,45.9,,,,
210,洛托姆,rotom,M-3,M-B,double,items,2,文柚果,オボンのみ,7.9,,,,
210,洛托姆,rotom,M-3,M-B,double,items,3,磁铁,じしゃく,6.5,,,,
210,洛托姆,rotom,M-3,M-B,double,items,4,广角镜,こうかくレンズ,6.3,,,,
210,洛托姆,rotom,M-3,M-B,double,items,5,气势披带,きあいのタスキ,6.3,,,,
210,洛托姆,rotom,M-3,M-B,double,items,6,生命宝珠,いのちのたま,6.1,,,,
210,洛托姆,rotom,M-3,M-B,double,items,7,光之黏土,ひかりのねんど,6.0,,,,
210,洛托姆,rotom,M-3,M-B,double,items,8,先制之爪,せんせいのツメ,4.3,,,,
210,洛托姆,rotom,M-3,M-B,double,items,9,吃剩的东西,たべのこし,3.1,,,,
