atk,def,format,hp,percentage,pokemon,pokemon_rank,rank,rule,season,slug,spa,spd,spe
2,0,double,32,8.1,波士可多拉,98,2,M-B,M-3,aggron,0,32,0
0,32,double,32,7.6,波士可多拉,98,3,M-B,M-3,aggron,0,2,0
32,0,double,32,6.5,波士可多拉,98,4,M-B,M-3,aggron,0,0,2
32,0,double,32,4.3,波士可多拉,98,5,M-B,M-3,aggron,0,2,0
2,32,double,32,3.3,波士可多拉,98,6,M-B,M-3,aggron,0,0,0
32,32,double,2,2.8,波士可多拉,98,7,M-B,M-3,aggron,0,0,0
32,2,double,32,2.7,波士可多拉,98,8,M-B,M-3,aggron,0,0,0
0,0,double,32,2.5,波士可多拉,98,9,M-B,M-3,aggron,0,32,0
4,0,double,32,2.3,波士可多拉,98,10,M-B,M-3,aggron,0,30,0
32,0,double,32,38.4,风速狗,99,1,M-B,M-3,arcanine,0,0,2
32,0,double,2,6.4,风速狗,99,2,M-B,M-3,arcanine,0,0,32
32,2,double,32,1.7,风速狗,99,3,M-B,M-3,arcanine,0,0,0
32,0,double,32,1.5,风速狗,99,4,M-B,M-3,arcanine,0,2,0
0,32,double,32,1.2,风速狗,99,5,M-B,M-3,arcanine,0,0,2
0,0,double,32,1.2,风速狗,99,6,M-B,M-3,arcanine,32,0,2
0,32,double,32,1.1,风速狗,99,7,M-B,M-3,arcanine,0,2,0
32,0,double,0,1.0,风速狗,99,8,M-B,M-3,arcanine,0,0,32
32,2,double,0,1.0,风速狗,99,9,M-B,M-3,arcanine,0,0,32
0,2,double,32,0.8,风速狗,99,10,M-B,M-3,arcanine,0,32,0
32,0,double,2,47.4,劈斧螳螂,100,1,M-B,M-3,kleavor,0,0,32
32,0,double,0,9.6,劈斧螳螂,100,2,M-B,M-3,kleavor,0,2,32
32,2,double,0,9.4,劈斧螳螂,100,3,M-B,M-3,kleavor,0,0,32
32,0,double,0,3.2,劈斧螳螂,100,4,M-B,M-3,kleavor,0,0,32
32,0,double,32,2.5,劈斧螳螂,100,5,M-B,M-3,kleavor,0,2,0
32,2,double,32,2.3,劈斧螳螂,100,6,M-B,M-3,kleavor,0,0,0
32,0,double,32,1.5,劈斧螳螂,100,7,M-B,M-3,kleavor,0,0,2
32,0,double,8,1.1,劈斧螳螂,100,8,M-B,M-3,kleavor,0,0,26
32,0,double,2,1.1,劈斧螳螂,100,9,M-B,M-3,kleavor,0,32,0
32,0,double,0,0.7,劈斧螳螂,100,10,M-B,M-3,kleavor,0,32,2
32,0,double,2,48.0,长耳兔,101,1,M-B,M-3,lopunny,0,0,32
32,2,double,0,11.1,长耳兔,101,2,M-B,M-3,lopunny,0,0,32
32,1,double,1,5.7,长耳兔,101,3,M-B,M-3,lopunny,0,0,32
32,0,double,0,5.7,长耳兔,101,4,M-B,M-3,lopunny,0,2,32
29,0,double,5,5.7,长耳兔,101,5,M-B,M-3,lopunny,0,0,32
32,0,double,0,2.8,长耳兔,101,6,M-B,M-3,lopunny,0,0,32
0,2,double,32,1.7,长耳兔,101,7,M-B,M-3,lopunny,0,0,32
32,0,double,1,1.1,长耳兔,101,8,M-B,M-3,lopunny,0,1,32
32,0,double,6,1.1,长耳兔,101,9,M-B,M-3,lopunny,0,0,28
25,2,double,7,1.0,长耳兔,101,10,M-B,M-3,lopunny,0,0,32
0,9,double,32,11.5,超能艳鸵,102,1,M-B,M-3,espathra,0,6,19
0,0,double,2,9.2,超能艳鸵,102,2,M-B,M-3,espathra,32,0,32
0,32,double,32,5.1,超能艳鸵,102,3,M-B,M-3,espathra,0,2,0
0,2,double,0,2.4,超能艳鸵,102,4,M-B,M-3,espathra,32,0,32
0,26,double,32,2.1,超能艳鸵,102,5,M-B,M-3,espathra,0,8,0
0,2,double,32,2.0,超能艳鸵,102,6,M-B,M-3,espathra,0,0,32
0,0,double,32,2.0,超能艳鸵,102,7,M-B,M-3,espathra,32,0,2
0,32,double,2,1.9,超能艳鸵,102,8,M-B,M-3,espathra,0,32,0
0,20,double,32,1.8,超能艳鸵,102,9,M-B,M-3,espathra,0,14,0
0,32,double,32,1.7,超能艳鸵,102,10,M-B,M-3,espathra,0,0,2
32,0,double,32,22.5,大钢蛇,103,1,M-B,M-3,steelix,0,2,0
32,0,double,32,14.9,大钢蛇,103,2,M-B,M-3,steelix,0,0,2
32,2,double,32,10.7,大钢蛇,103,3,M-B,M-3,steelix,0,0,0
32,32,double,2,4.6,大钢蛇,103,4,M-B,M-3,steelix,0,0,0
6,1,double,32,4.2,大钢蛇,103,5,M-B,M-3,steelix,0,27,0
0,32,double,32,3.8,大钢蛇,103,6,M-B,M-3,steelix,0,2,0
32,2,double,0,3.1,大钢蛇,103,7,M-B,M-3,steelix,0,32,0
32,32,double,0,2.5,大钢蛇,103,8,M-B,M-3,steelix,0,2,0
32,0,double,2,2.0,大钢蛇,103,9,M-B,M-3,steelix,0,32,0
2,0,double,32,1.7,大钢蛇,103,10,M-B,M-3,steelix,0,32,0
0,0,double,2,49.2,光电伞蜥,104,1,M-B,M-3,heliolisk,32,0,32
0,0,double,0,11.5,光电伞蜥,104,2,M-B,M-3,heliolisk,32,2,32
0,2,double,0,7.4,光电伞蜥,104,3,M-B,M-3,heliolisk,32,0,32
0,0,double,0,3.2,光电伞蜥,104,4,M-B,M-3,heliolisk,32,0,32
0,0,double,32,1.7,光电伞蜥,104,5,M-B,M-3,heliolisk,2,0,32
0,0,double,8,1.1,光电伞蜥,104,6,M-B,M-3,heliolisk,32,0,26
0,0,double,1,1.0,光电伞蜥,104,7,M-B,M-3,heliolisk,32,1,32
0,0,double,32,1.0,光电伞蜥,104,8,M-B,M-3,heliolisk,32,2,0
0,2,double,32,0.7,光电伞蜥,104,9,M-B,M-3,heliolisk,32,0,0
0,0,double,13,0.7,光电伞蜥,104,10,M-B,M-3,heliolisk,32,0,21
0,0,double,32,20.2,电肚蛙,105,1,M-B,M-3,bellibolt,32,2,0
0,2,double,32,12.0,电肚蛙,105,2,M-B,M-3,bellibolt,32,0,0
0,32,double,2,3.1,电肚蛙,105,3,M-B,M-3,bellibolt,32,0,0
0,2,double,32,2.3,电肚蛙,105,4,M-B,M-3,bellibolt,0,32,0
0,2,double,0,2.3,电肚蛙,105,5,M-B,M-3,bellibolt,32,32,0
0,0,double,2,2.2,电肚蛙,105,6,M-B,M-3,bellibolt,32,32,0
0,32,double,2,2.1,电肚蛙,105,7,M-B,M-3,bellibolt,0,32,0
0,32,double,32,1.7,电肚蛙,105,8,M-B,M-3,bellibolt,0,2,0
0,32,double,0,1.6,电肚蛙,105,9,M-B,M-3,bellibolt,32,2,0
0,0,double,32,1.6,电肚蛙,105,10,M-B,M-3,bellibolt,32,0,0
0,2,double,32,10.8,呆呆王（伽勒尔）,106,1,M-B,M-3,slowking-galar,32,0,0
0,32,double,32,9.4,呆呆王（伽勒尔）,106,2,M-B,M-3,slowking-galar,0,2,0
0,0,double,32,5.8,呆呆王（伽勒尔）,106,3,M-B,M-3,slowking-galar,32,2,0
0,31,double,32,5.2,呆呆王（伽勒尔）,106,4,M-B,M-3,slowking-galar,0,3,0
0,32,double,2,3.3,呆呆王（伽勒尔）,106,5,M-B,M-3,slowking-galar,32,0,0
0,2,double,32,2.9,呆呆王（伽勒尔）,106,6,M-B,M-3,slowking-galar,0,32,0
0,32,double,2,2.8,呆呆王（伽勒尔）,106,7,M-B,M-3,slowking-galar,0,32,0
0,0,double,2,2.7,呆呆王（伽勒尔）,106,8,M-B,M-3,slowking-galar,32,32,0
0,19,double,32,2.6,呆呆王（伽勒尔）,106,9,M-B,M-3,slowking-galar,0,15,0
0,32,double,0,2.5,呆呆王（伽勒尔）,106,10,M-B,M-3,slowking-galar,32,2,0
0,0,double,32,14.3,骨纹巨声鳄,107,1,M-B,M-3,skeledirge,32,2,0
0,2,double,32,7.6,骨纹巨声鳄,107,2,M-B,M-3,skeledirge,32,0,0
0,32,double,32,5.4,骨纹巨声鳄,107,3,M-B,M-3,skeledirge,0,2,0
0,32,double,32,5.3,骨纹巨声鳄,107,4,M-B,M-3,skeledirge,2,0,0
0,32,double,2,3.3,骨纹巨声鳄,107,5,M-B,M-3,skeledirge,32,0,0
0,2,double,32,3.0,骨纹巨声鳄,107,6,M-B,M-3,skeledirge,0,32,0
0,0,double,32,2.5,骨纹巨声鳄,107,7,M-B,M-3,skeledirge,32,0,2
0,0,double,2,2.2,骨纹巨声鳄,107,8,M-B,M-3,skeledirge,32,32,0
0,2,double,0,1.8,骨纹巨声鳄,107,9,M-B,M-3,skeledirge,32,32,0
0,0,double,2,1.6,骨纹巨声鳄,107,10,M-B,M-3,skeledirge,32,0,32
0,0,double,32,26.9,摔角鹰人,108,1,M-B,M-3,hawlucha,0,2,32
32,0,double,2,26.0,摔角鹰人,108,2,M-B,M-3,hawlucha,0,0,32
2,0,double,32,10.2,摔角鹰人,108,3,M-B,M-3,hawlucha,0,0,32
32,0,double,0,4.9,摔角鹰人,108,4,M-B,M-3,hawlucha,0,2,32
32,2,double,0,4.2,摔角鹰人,108,5,M-B,M-3,hawlucha,0,0,32
0,2,double,32,2.8,摔角鹰人,108,6,M-B,M-3,hawlucha,0,0,32
0,0,double,32,2.0,摔角鹰人,108,7,M-B,M-3,hawlucha,0,0,32
32,0,double,0,1.3,摔角鹰人,108,8,M-B,M-3,hawlucha,0,0,32
1,1,double,32,0.9,摔角鹰人,108,9,M-B,M-3,hawlucha,0,1,31
32,2,double,32,0.7,摔角鹰人,108,10,M-B,M-3,hawlucha,0,0,0
0,0,double,2,25.9,君主蛇,109,1,M-B,M-3,serperior,32,0,32
0,2,double,0,7.7,君主蛇,109,2,M-B,M-3,serperior,32,0,32
0,0,double,0,6.2,君主蛇,109,3,M-B,M-3,serperior,32,2,32
0,5,double,32,4.5,君主蛇,109,4,M-B,M-3,serperior,1,2,26
0,0,double,32,2.7,君主蛇,109,5,M-B,M-3,serperior,2,0,32
0,0,double,0,2.5,君主蛇,109,6,M-B,M-3,serperior,32,0,32
0,0,double,32,1.9,君主蛇,109,7,M-B,M-3,serperior,32,0,2
0,0,double,32,1.6,君主蛇,109,8,M-B,M-3,serperior,32,2,0
0,32,double,0,1.2,君主蛇,109,9,M-B,M-3,serperior,32,2,0
0,1,double,31,1.1,君主蛇,109,10,M-B,M-3,serperior,11,0,23
32,0,double,2,24.6,海豚侠,110,1,M-B,M-3,palafin,0,0,32
32,0,double,32,23.5,海豚侠,110,2,M-B,M-3,palafin,0,0,2
32,2,double,0,5.1,海豚侠,110,3,M-B,M-3,palafin,0,0,32
32,0,double,32,4.9,海豚侠,110,4,M-B,M-3,palafin,0,2,0
32,0,double,0,3.7,海豚侠,110,5,M-B,M-3,palafin,0,2,32
32,2,double,32,3.2,海豚侠,110,6,M-B,M-3,palafin,0,0,0
32,0,double,0,2.3,海豚侠,110,7,M-B,M-3,palafin,0,0,32
20,0,double,32,1.7,海豚侠,110,8,M-B,M-3,palafin,0,3,11
32,0,double,26,1.1,海豚侠,110,9,M-B,M-3,palafin,0,0,8
20,0,double,32,0.9,海豚侠,110,10,M-B,M-3,palafin,0,14,0
32,0,double,2,25.5,墓扬犬,111,1,M-B,M-3,houndstone,0,0,32
4,12,double,23,7.2,墓扬犬,111,2,M-B,M-3,houndstone,0,2,25
32,0,double,0,3.1,墓扬犬,111,3,M-B,M-3,houndstone,0,2,32
32,0,double,32,3.1,墓扬犬,111,4,M-B,M-3,houndstone,0,2,0
32,0,double,32,2.6,墓扬犬,111,5,M-B,M-3,houndstone,0,0,2
32,2,double,0,2.6,墓扬犬,111,6,M-B,M-3,houndstone,0,0,32
32,2,double,32,2.0,墓扬犬,111,7,M-B,M-3,houndstone,0,0,0
32,0,double,2,1.7,墓扬犬,111,8,M-B,M-3,houndstone,0,3,29
32,0,double,10,1.2,墓扬犬,111,9,M-B,M-3,houndstone,0,0,24
32,0,double,0,1.2,墓扬犬,111,10,M-B,M-3,houndstone,0,0,32
0,0,double,2,51.5,雷伊布,112,1,M-B,M-3,jolteon,32,0,32
0,2,double,0,10.5,雷伊布,112,2,M-B,M-3,jolteon,32,0,32
0,0,double,0,10.0,雷伊布,112,3,M-B,M-3,jolteon,32,2,32
0,0,double,0,5.2,雷伊布,112,4,M-B,M-3,jolteon,32,0,32
0,1,double,1,4.1,雷伊布,112,5,M-B,M-3,jolteon,32,0,32
0,0,double,1,1.5,雷伊布,112,6,M-B,M-3,jolteon,32,1,32
0,0,double,1,1.4,雷伊布,112,7,M-B,M-3,jolteon,32,0,32
0,0,double,32,1.0,雷伊布,112,8,M-B,M-3,jolteon,32,0,2
0,0,double,5,0.7,雷伊布,112,9,M-B,M-3,jolteon,32,0,29
0,0,double,32,0.7,雷伊布,112,10,M-B,M-3,jolteon,2,0,32
0,2,double,32,48.6,电龙,113,1,M-B,M-3,ampharos,32,0,0
0,0,double,32,14.0,电龙,113,2,M-B,M-3,ampharos,32,2,0
0,0,double,32,5.1,电龙,113,3,M-B,M-3,ampharos,25,9,0
0,0,double,32,1.7,电龙,113,4,M-B,M-3,ampharos,32,0,0
0,0,double,2,1.5,电龙,113,5,M-B,M-3,ampharos,32,32,0
0,2,double,0,1.5,电龙,113,6,M-B,M-3,ampharos,32,32,0
0,32,double,0,1.4,电龙,113,7,M-B,M-3,ampharos,32,2,0
0,0,double,2,1.1,电龙,113,8,M-B,M-3,ampharos,32,0,32
0,32,double,2,0.9,电龙,113,9,M-B,M-3,ampharos,32,0,0
0,1,double,32,0.9,电龙,113,10,M-B,M-3,ampharos,32,1,0
0,2,double,32,17.6,帝王拿波,114,1,M-B,M-3,empoleon,32,0,0
0,0,double,32,9.6,帝王拿波,114,2,M-B,M-3,empoleon,32,2,0
0,0,double,32,3.5,帝王拿波,114,3,M-B,M-3,empoleon,32,0,2
0,0,double,2,3.0,帝王拿波,114,4,M-B,M-3,empoleon,32,0,32
0,32,double,2,2.8,帝王拿波,114,5,M-B,M-3,empoleon,32,0,0
0,32,double,0,2.7,帝王拿波,114,6,M-B,M-3,empoleon,32,2,0
0,2,double,32,2.6,帝王拿波,114,7,M-B,M-3,empoleon,0,32,0
0,0,double,2,2.1,帝王拿波,114,8,M-B,M-3,empoleon,32,32,0
0,0,double,32,2.1,帝王拿波,114,9,M-B,M-3,empoleon,19,0,15
0,2,double,0,1.8,帝王拿波,114,10,M-B,M-3,empoleon,32,0,32
0,32,double,32,13.6,黏美龙（洗翠）,115,1,M-B,M-3,goodra-hisui,0,2,0
0,2,double,32,11.1,黏美龙（洗翠）,115,2,M-B,M-3,goodra-hisui,32,0,0
0,32,double,2,5.9,黏美龙（洗翠）,115,3,M-B,M-3,goodra-hisui,32,0,0
0,0,double,32,4.2,黏美龙（洗翠）,115,4,M-B,M-3,goodra-hisui,32,2,0
0,2,double,32,3.3,黏美龙（洗翠）,115,5,M-B,M-3,goodra-hisui,0,32,0
0,0,double,2,3.2,黏美龙（洗翠）,115,6,M-B,M-3,goodra-hisui,32,32,0
0,32,double,0,3.0,黏美龙（洗翠）,115,7,M-B,M-3,goodra-hisui,32,2,0
0,2,double,0,2.9,黏美龙（洗翠）,115,8,M-B,M-3,goodra-hisui,32,32,0
0,32,double,32,2.6,黏美龙（洗翠）,115,9,M-B,M-3,goodra-hisui,2,0,0
0,32,double,32,2.2,黏美龙（洗翠）,115,10,M-B,M-3,goodra-hisui,0,0,2
0,2,double,32,11.1,钥圈儿,116,1,M-B,M-3,klefki,0,32,0
0,32,double,32,8.2,钥圈儿,116,2,M-B,M-3,klefki,0,2,0
0,32,double,2,7.5,钥圈儿,116,3,M-B,M-3,klefki,0,32,0
0,9,double,32,5.5,钥圈儿,116,4,M-B,M-3,klefki,0,25,0
0,19,double,32,5.4,钥圈儿,116,5,M-B,M-3,klefki,0,15,0
0,21,double,32,4.3,钥圈儿,116,6,M-B,M-3,klefki,0,13,0
0,0,double,32,2.1,钥圈儿,116,7,M-B,M-3,klefki,32,2,0
0,11,double,32,2.1,钥圈儿,116,8,M-B,M-3,klefki,0,23,0
0,17,double,32,2.0,钥圈儿,116,9,M-B,M-3,klefki,0,17,0
0,32,double,0,1.6,钥圈儿,116,10,M-B,M-3,klefki,32,2,0
32,0,double,32,30.4,修建老匠,117,1,M-B,M-3,conkeldurr,0,2,0
32,2,double,32,16.4,修建老匠,117,2,M-B,M-3,conkeldurr,0,0,0
32,0,double,2,5.1,修建老匠,117,3,M-B,M-3,conkeldurr,0,32,0
32,2,double,0,3.8,修建老匠,117,4,M-B,M-3,conkeldurr,0,32,0
32,32,double,2,2.8,修建老匠,117,5,M-B,M-3,conkeldurr,0,0,0
32,0,double,20,1.7,修建老匠,117,6,M-B,M-3,conkeldurr,0,14,0
32,0,double,32,1.5,修建老匠,117,7,M-B,M-3,conkeldurr,0,0,0
32,0,double,32,1.4,修建老匠,117,8,M-B,M-3,conkeldurr,0,1,0
30,0,double,32,1.2,修建老匠,117,9,M-B,M-3,conkeldurr,0,4,0
32,0,double,29,1.1,修建老匠,117,10,M-B,M-3,conkeldurr,0,5,0
32,2,double,32,25.9,超甲狂犀,118,1,M-B,M-3,rhyperior,0,0,0
32,0,double,32,18.9,超甲狂犀,118,2,M-B,M-3,rhyperior,0,2,0
32,0,double,2,9.2,超甲狂犀,118,3,M-B,M-3,rhyperior,0,32,0
32,32,double,2,6.0,超甲狂犀,118,4,M-B,M-3,rhyperior,0,0,0
32,0,double,32,3.1,超甲狂犀,118,5,M-B,M-3,rhyperior,0,0,0
32,2,double,0,2.7,超甲狂犀,118,6,M-B,M-3,rhyperior,0,32,0
32,32,double,0,2.0,超甲狂犀,118,7,M-B,M-3,rhyperior,0,2,0
32,0,double,9,1.7,超甲狂犀,118,8,M-B,M-3,rhyperior,0,25,0
32,1,double,1,1.4,超甲狂犀,118,9,M-B,M-3,rhyperior,0,32,0
32,0,double,32,0.9,超甲狂犀,118,10,M-B,M-3,rhyperior,0,0,2
32,0,double,2,20.7,天蝎王,119,1,M-B,M-3,gliscor,0,0,32
32,2,double,0,6.1,天蝎王,119,2,M-B,M-3,gliscor,0,0,32
32,0,double,0,5.9,天蝎王,119,3,M-B,M-3,gliscor,0,2,32
32,0,double,32,3.8,天蝎王,119,4,M-B,M-3,gliscor,0,2,0
32,2,double,32,3.0,天蝎王,119,5,M-B,M-3,gliscor,0,0,0
32,0,double,2,2.8,天蝎王,119,6,M-B,M-3,gliscor,0,32,0
32,0,double,32,2.7,天蝎王,119,7,M-B,M-3,gliscor,0,0,2
32,32,double,0,2.1,天蝎王,119,8,M-B,M-3,gliscor,0,2,0
0,2,double,32,1.8,天蝎王,119,9,M-B,M-3,gliscor,0,32,0
32,0,double,0,1.7,天蝎王,119,10,M-B,M-3,gliscor,0,0,32
0,2,double,32,26.0,人造细胞卵,120,1,M-B,M-3,reuniclus,32,0,0
0,0,double,32,11.3,人造细胞卵,120,2,M-B,M-3,reuniclus,32,2,0
0,32,double,0,3.3,人造细胞卵,120,3,M-B,M-3,reuniclus,32,2,0
0,32,double,2,3.1,人造细胞卵,120,4,M-B,M-3,reuniclus,32,0,0
0,7,double,27,2.8,人造细胞卵,120,5,M-B,M-3,reuniclus,32,0,0
0,0,double,2,2.3,人造细胞卵,120,6,M-B,M-3,reuniclus,32,32,0
0,32,double,32,1.6,人造细胞卵,120,7,M-B,M-3,reuniclus,0,2,0
0,2,double,0,1.5,人造细胞卵,120,8,M-B,M-3,reuniclus,32,32,0
0,0,double,32,1.5,人造细胞卵,120,9,M-B,M-3,reuniclus,32,0,0
0,9,double,32,1.5,人造细胞卵,120,10,M-B,M-3,reuniclus,25,0,0
0,2,double,32,13.2,百变怪,121,1,M-B,M-3,ditto,0,0,32
0,0,double,32,8.7,百变怪,121,2,M-B,M-3,ditto,0,2,32
0,0,double,32,7.4,百变怪,121,3,M-B,M-3,ditto,0,0,0
0,32,double,32,6.4,百变怪,121,4,M-B,M-3,ditto,0,2,0
0,0,double,32,6.4,百变怪,121,5,M-B,M-3,ditto,0,0,32
0,2,double,32,4.4,百变怪,121,6,M-B,M-3,ditto,0,32,0
0,0,double,32,4.2,百变怪,121,7,M-B,M-3,ditto,2,0,32
2,0,double,32,4.0,百变怪,121,8,M-B,M-3,ditto,0,0,32
2,32,double,32,2.8,百变怪,121,9,M-B,M-3,ditto,0,0,0
0,1,double,32,2.7,百变怪,121,10,M-B,M-3,ditto,0,1,32
32,0,double,32,36.6,重泥挽马,122,1,M-B,M-3,mudsdale,0,2,0
32,2,double,32,10.7,重泥挽马,122,2,M-B,M-3,mudsdale,0,0,0
32,32,double,2,3.3,重泥挽马,122,3,M-B,M-3,mudsdale,0,0,0
32,32,double,0,3.1,重泥挽马,122,4,M-B,M-3,mudsdale,0,2,0
32,0,double,2,3.1,重泥挽马,122,5,M-B,M-3,mudsdale,0,32,0
0,32,double,32,2.7,重泥挽马,122,6,M-B,M-3,mudsdale,0,2,0
0,2,double,32,2.3,重泥挽马,122,7,M-B,M-3,mudsdale,0,32,0
0,32,double,2,2.0,重泥挽马,122,8,M-B,M-3,mudsdale,0,32,0
2,32,double,32,1.6,重泥挽马,122,9,M-B,M-3,mudsdale,0,0,0
32,2,double,0,1.6,重泥挽马,122,10,M-B,M-3,mudsdale,0,32,0
0,32,double,32,22.6,月亮伊布,123,1,M-B,M-3,umbreon,0,2,0
0,2,double,32,8.8,月亮伊布,123,2,M-B,M-3,umbreon,0,32,0
0,20,double,32,8.7,月亮伊布,123,3,M-B,M-3,umbreon,0,14,0
0,32,double,2,4.6,月亮伊布,123,4,M-B,M-3,umbreon,0,32,0
0,30,double,32,2.1,月亮伊布,123,5,M-B,M-3,umbreon,0,4,0
0,24,double,32,1.9,月亮伊布,123,6,M-B,M-3,umbreon,0,10,0
0,32,double,32,1.8,月亮伊布,123,7,M-B,M-3,umbreon,0,0,0
0,32,double,32,1.8,月亮伊布,123,8,M-B,M-3,umbreon,0,0,2
0,17,double,32,1.4,月亮伊布,123,9,M-B,M-3,umbreon,0,17,0
0,2,double,32,1.3,月亮伊布,123,10,M-B,M-3,umbreon,0,0,32
0,2,double,32,15.1,花岩怪,124,1,M-B,M-3,spiritomb,0,32,0
0,12,double,32,10.2,花岩怪,124,2,M-B,M-3,spiritomb,0,22,0
0,32,double,32,7.5,花岩怪,124,3,M-B,M-3,spiritomb,0,2,0
0,32,double,2,5.2,花岩怪,124,4,M-B,M-3,spiritomb,0,32,0
0,22,double,32,4.8,花岩怪,124,5,M-B,M-3,spiritomb,0,12,0
0,17,double,32,3.9,花岩怪,124,6,M-B,M-3,spiritomb,0,17,0
0,16,double,32,2.5,花岩怪,124,7,M-B,M-3,spiritomb,0,18,0
32,32,double,0,2.0,花岩怪,124,8,M-B,M-3,spiritomb,0,2,0
32,2,double,0,1.9,花岩怪,124,9,M-B,M-3,spiritomb,0,32,0
0,23,double,32,1.7,花岩怪,124,10,M-B,M-3,spiritomb,0,11,0
32,0,double,2,29.1,狙射树枭（洗翠）,125,1,M-B,M-3,decidueye-hisui,0,0,32
32,2,double,32,17.2,狙射树枭（洗翠）,125,2,M-B,M-3,decidueye-hisui,0,0,0
32,0,double,32,8.7,狙射树枭（洗翠）,125,3,M-B,M-3,decidueye-hisui,0,2,0
32,2,double,0,3.5,狙射树枭（洗翠）,125,4,M-B,M-3,decidueye-hisui,0,0,32
32,0,double,2,2.7,狙射树枭（洗翠）,125,5,M-B,M-3,decidueye-hisui,0,32,0
32,0,double,32,1.9,狙射树枭（洗翠）,125,6,M-B,M-3,decidueye-hisui,0,0,2
32,2,double,0,1.9,狙射树枭（洗翠）,125,7,M-B,M-3,decidueye-hisui,0,32,0
32,32,double,2,1.8,狙射树枭（洗翠）,125,8,M-B,M-3,decidueye-hisui,0,0,0
32,0,double,0,1.8,狙射树枭（洗翠）,125,9,M-B,M-3,decidueye-hisui,0,2,32
32,15,double,19,1.4,狙射树枭（洗翠）,125,10,M-B,M-3,decidueye-hisui,0,0,0
1,8,double,29,10.2,诡角鹿,126,1,M-B,M-3,wyrdeer,0,21,7
0,2,double,32,6.2,诡角鹿,126,2,M-B,M-3,wyrdeer,0,32,0
0,22,double,22,5.9,诡角鹿,126,3,M-B,M-3,wyrdeer,0,0,22
0,18,double,32,3.8,诡角鹿,126,4,M-B,M-3,wyrdeer,0,16,0
0,28,double,32,3.3,诡角鹿,126,5,M-B,M-3,wyrdeer,0,6,0
0,19,double,32,2.0,诡角鹿,126,6,M-B,M-3,wyrdeer,0,15,0
32,2,double,32,2.0,诡角鹿,126,7,M-B,M-3,wyrdeer,0,0,0
2,8,double,28,1.9,诡角鹿,126,8,M-B,M-3,wyrdeer,0,21,7
0,32,double,32,1.9,诡角鹿,126,9,M-B,M-3,wyrdeer,0,2,0
0,32,double,2,1.7,诡角鹿,126,10,M-B,M-3,wyrdeer,0,32,0
0,2,double,32,14.2,死神棺,127,1,M-B,M-3,cofagrigus,0,32,0
0,32,double,32,12.1,死神棺,127,2,M-B,M-3,cofagrigus,0,2,0
0,32,double,2,5.9,死神棺,127,3,M-B,M-3,cofagrigus,0,32,0
0,9,double,32,4.5,死神棺,127,4,M-B,M-3,cofagrigus,0,25,0
0,0,double,32,2.9,死神棺,127,5,M-B,M-3,cofagrigus,32,2,0
0,2,double,0,2.6,死神棺,127,6,M-B,M-3,cofagrigus,32,32,0
0,32,double,32,2.6,死神棺,127,7,M-B,M-3,cofagrigus,2,0,0
0,0,double,32,2.5,死神棺,127,8,M-B,M-3,cofagrigus,2,32,0
0,15,double,32,2.3,死神棺,127,9,M-B,M-3,cofagrigus,0,19,0
0,2,double,32,2.2,死神棺,127,10,M-B,M-3,cofagrigus,32,0,0
0,0,double,2,41.9,结冰洛托姆,128,1,M-B,M-3,rotom-frost,32,0,32
0,0,double,0,8.3,结冰洛托姆,128,2,M-B,M-3,rotom-frost,32,2,32
0,2,double,0,6.7,结冰洛托姆,128,3,M-B,M-3,rotom-frost,32,0,32
0,9,double,32,4.9,结冰洛托姆,128,4,M-B,M-3,rotom-frost,25,0,0
0,2,double,32,2.8,结冰洛托姆,128,5,M-B,M-3,rotom-frost,32,0,0
0,0,double,32,2.6,结冰洛托姆,128,6,M-B,M-3,rotom-frost,32,2,0
0,0,double,32,2.5,结冰洛托姆,128,7,M-B,M-3,rotom-frost,32,0,2
0,0,double,0,1.9,结冰洛托姆,128,8,M-B,M-3,rotom-frost,32,0,32
0,32,double,0,1.5,结冰洛托姆,128,9,M-B,M-3,rotom-frost,32,0,2
0,32,double,0,1.3,结冰洛托姆,128,10,M-B,M-3,rotom-frost,32,2,0
0,0,double,2,43.9,胡地,129,1,M-B,M-3,alakazam,32,0,32
0,0,double,0,17.0,胡地,129,2,M-B,M-3,alakazam,32,2,32
0,2,double,0,10.7,胡地,129,3,M-B,M-3,alakazam,32,0,32
0,0,double,0,5.4,胡地,129,4,M-B,M-3,alakazam,32,0,32
0,0,double,1,1.2,胡地,129,5,M-B,M-3,alakazam,32,1,32
0,2,double,32,1.1,胡地,129,6,M-B,M-3,alakazam,0,0,32
0,1,double,1,1.1,胡地,129,7,M-B,M-3,alakazam,32,0,32
0,1,double,0,1.0,胡地,129,8,M-B,M-3,alakazam,32,1,32
0,0,double,32,0.8,胡地,129,9,M-B,M-3,alakazam,32,0,2
0,32,double,2,0.8,胡地,129,10,M-B,M-3,alakazam,32,0,0
32,0,double,2,17.9,大力鳄,130,1,M-B,M-3,feraligatr,0,0,32
32,0,double,32,10.1,大力鳄,130,2,M-B,M-3,feraligatr,0,2,0
32,0,double,32,5.5,大力鳄,130,3,M-B,M-3,feraligatr,0,0,2
32,2,double,32,5.4,大力鳄,130,4,M-B,M-3,feraligatr,0,0,0
32,0,double,0,4.3,大力鳄,130,5,M-B,M-3,feraligatr,0,2,32
20,0,double,32,3.1,大力鳄,130,6,M-B,M-3,feraligatr,0,0,14
